RecNo,ExtractedBy,Author,Year,FocalSpC,FocalSpL,MultiplePred,PredSpC,PredSpL,PredGuild,Setting,Treatment,Season,Design,TreatmentDuration,ResponsePeriod,ControlType,Sex,Age,N,Nobs,NTreat,Ncontrol,SubjectID,ResponseID,Type,Category,SubCategory,ResponseDetails,Direction,d,l_95,u_95,v,Calculation,Beta (estimate),l95CI,U95CI,SE,t,T,Z,F,X2,H,U,p,Details
60,KJM,Coslovsky,2011,Great tit,Parus major,N,sparrowhawk,Accipiter nisus,Bird,Field,AV,breeding,among,10 days,after,NonPred,F,A,46,46,25,21,111,252,Behaviour,ParentalCare,Provisioning,feeding rate (events/hr),1,-0.1008,-0.6762,0.4746,0.0862,means and sd,,,,,,,,,,,,,
61,KJM,Santema,2019,Blue tit,Cyanistes caeruleus,Y,,,Bird,Field,A,breeding,among,weeks,during,NonPred,F,A,114,114,56,58,122,253,LifeHistory,Phenology,LayDate,laying date,1,-0.1151,,,,mean difference & SD computed Table 1,,,,,,,,,,,,,
61,KJM,Santema,2019,Blue tit,Cyanistes caeruleus,Y,,,Bird,Field,A,breeding,among,weeks,during,NonPred,F,A,114,114,56,58,122,254,LifeHistory,reproduction,ClutchSize,clutch size,1,0.030544,,,,mean difference & SD computed Table 1,,,,,,,,,,,,,
61,KJM,Santema,2019,Blue tit,Cyanistes caeruleus,Y,,,Bird,Field,A,breeding,among,weeks,during,NonPred,both,N,93,93,51,42,122,255,Physiology,Condition,Mass,body mass (g),1,-0.050010003,,,,mean difference & SD computed table 2,,,,,,,,,,,,,
61,KJM,Santema,2019,Blue tit,Cyanistes caeruleus,Y,,,Bird,Field,A,breeding,among,weeks,during,NonPred,F,A,87,87,46,41,122,256,Behaviour,ParentalCare,Incubation,hours incubating per day,1,-0.073720978,,,,mean difference & SD computed table 2,,,,,,,,,,,,,
61,KJM,Santema,2019,Blue tit,Cyanistes caeruleus,Y,,,Bird,Field,A,breeding,among,weeks,during,NonPred,M,A,83,83,47,36,122,257,Behaviour,ParentalCare,Incubation,incubation feeds to female,1,0.338761219,,,,mean difference & SD computed table 2,,,,,,,,,,,,,
61,KJM,Santema,2019,Blue tit,Cyanistes caeruleus,Y,,,Bird,Field,A,breeding,among,weeks,during,NonPred,F,A,91,91,50,41,122,258,Behaviour,ParentalCare,Provisioning,provisioning rate,1,0.17527417,,,,mean difference & SD computed table 2,,,,,,,,,,,,,
61,KJM,Santema,2019,Blue tit,Cyanistes caeruleus,Y,,,Bird,Field,A,breeding,among,weeks,during,NonPred,M,A,89,89,49,40,122,258,Behaviour,ParentalCare,Provisioning,provisioning rate,1,0.484012378,,,,mean difference & SD computed table 2,,,,,,,,,,,,,
72,KJM,Grade,2021,House wren,Troglodytes aedon,Y,,,Bird,Field,A,breeding,among,16 days,during,NonPred,both,A,288,288,144,144,113,259,Physiology,Condition,Growth,nestling body mass on day 12 (measure of parental investment),1,-0.4384,-0.6721,-0.2047,0.0142,text,,,,,-3.72,,,,,,,0.01,
97,KJM,Niederhauser,2014,Florida scrub-jay,Aphelocoma coerulescents,Y,,,mixed,Field,V,breeding,among,days,after,blank,F,A,24,24,12,12,135,260,Behaviour,ParentalCare,Incubation,parental care: PCA of proportion time at the nest and frequency of on- and off-bouts by female,1,1.1762,0.3096,2.0427,0.1955,means and se pulled from Figure 2,,,,,,,,8.3,0.007,,,,
97,KJM,Niederhauser,2014,Florida scrub-jay,Aphelocoma coerulescents,Y,,,mixed,Field,V,breeding,among,days,after,blank,both,N,24,24,12,12,135,261,Behaviour,Intake,Begging,begging rate,1,-0.4519,-1.2622,0.3584,0.170922,means and se pulled from Figure 2,,,,,,,,,,,,,
114,KJM,Stelbrink,2019,Wood warbler,Phylloscopus sibilatrix,Y,,,mixed,Field,A,breeding,among,3 months,after,NonPred,both,A,30,30,15,15,129,262,Behaviour,AntiPredator,Avoidance,settlement probability,-1,-0.29,-2.01,1.44,,direct from text (standardized effect size):table 3,,,,,,,,,,,,,
114,KJM,Stelbrink,2019,Wood warbler,Phylloscopus sibilatrix,Y,,,mixed,Field,A,breeding,among,3 months,after,NonPred,both,A,30,30,15,15,129,262,Behaviour,AntiPredator,Avoidance,number of territories,-1,-0.05,-0.86,0.76,,direct from text (standardized effect size):table 3,,,,,,,,,,,,,
114,KJM,Stelbrink,2019,Wood warbler,Phylloscopus sibilatrix,Y,,,mixed,Field,A,breeding,among,3 months,after,NonPred,F,A,15,15,8,6,129,263,LifeHistory,reproduction,ClutchSize,mean clutch size,1,0.6713,-0.416,1.7586,0.307761,"means and se extracted from Figure 4, ES calculator",,,,,,,,,,,,,
114,KJM,Stelbrink,2019,Wood warbler,Phylloscopus sibilatrix,Y,,,mixed,Field,A,breeding,among,3 months,after,NonPred,both,A,19,19,12,7,129,263,LifeHistory,reproduction,Nestlings,mean number of fledglings,1,-0.3294,-1.3949,0.7361,0.295541,"means and se extracted from Figure 4, ES calculator",,,,,,,,,,,,,
144,KJM,Coslovsky,2012,Great tit,Parus major,N,sparrowhawk,Accipiter nisus,Bird,Field,AV,breeding,among,10 days,during,NonPred,F,A,71,71,37,34,110,264,Physiology,Condition,Hormones,egg testosterone,1,-0.5012,-0.974,-0.0283,0.0582,mean effect size and SD,-0.076,,,0.036,,,,4.45,,,0.039,,
144,KJM,Coslovsky,2012,Great tit,Parus major,N,sparrowhawk,Accipiter nisus,Bird,Field,AV,breeding,among,10 days,during,NonPred,F,A,71,71,37,34,110,264,Physiology,Condition,Hormones,egg Androstenedione,1,-0.159,-0.6254,0.3073,0.0566,mean effect size and SD,-0.019,,,0.029,,,,0.448,,,0.506,,
144,KJM,Coslovsky,2012,Great tit,Parus major,N,sparrowhawk,Accipiter nisus,Bird,Field,AV,breeding,among,10 days,during,NonPred,F,A,71,71,37,34,110,264,Physiology,Condition,Hormones,egg progresterone,1,0.1697,-0.2938,0.6361,0.0566,mean effect size and SD,0.022,,,0.024,,,,0.84,,,0.363,,
144,KJM,Coslovsky,2012,Great tit,Parus major,N,sparrowhawk,Accipiter nisus,Bird,Field,AV,breeding,among,10 days,during,NonPred,F,A,44,44,22,22,110,265,LifeHistory,reproduction,ClutchSize,clutch size,1,-0.1372,-0.7288,0.4544,0.0911,means and sd,,,,,,,,0.331,,,0.568,,
145,KJM,Arteaga-Torres,2020,Black-capped chickadee,Poecile atricapillus,N,Merlin,Falco columbarius,Bird,Field,A,non-breeding,within,months,after,disturbance,both,A,79,951,79,79,136,266,Behaviour,Intake,Foraging,latency to resume feeding,-1,0.0812,-0.2308,0.3932,0.025337,Table 1,,,,,,,,,,,,,"there were signicant interactions in models, but all variables centered so that estimate is for average sex and average temperature"
145,KJM,Arteaga-Torres,2020,Black-capped chickadee,Poecile atricapillus,N,Merlin,Falco columbarius,Bird,Field,V,non-breeding,within,months,after,disturbance,both,A,79,951,79,79,136,266,Behaviour,Intake,Foraging,latency to resume feeding,-1,0.5737,0.2555,0.8919,0.026358,Table 1,,,,,,,,,,,,,"there were signicant interactions in models, but all variables centered so that estimate is for average sex and average temperature"
145,KJM,Arteaga-Torres,2020,Black-capped chickadee,Poecile atricapillus,N,Merlin,Falco columbarius,Bird,Field,AV,non-breeding,within,months,after,disturbance,both,A,79,951,79,79,136,266,Behaviour,Intake,Foraging,latency to resume feeding,-1,0.5027,0.1859,0.8194,0.026116,Table 1,,,,,,,,,,,,,"there were signicant interactions in models, but all variables centered so that estimate is for average sex and average temperature"
145,KJM,Arteaga-Torres,2020,Black-capped chickadee,Poecile atricapillus,N,Merlin,Falco columbarius,Bird,Field,A,non-breeding,within,months,after,disturbance,both,A,79,951,79,79,136,266,Behaviour,Intake,Foraging,feeding rate,1,-0.3074,-0.621,0.0063,0.025615,Table 1,,,,,,,,,,,,,"there were signicant interactions in models, but all variables centered so that estimate is for average sex and average temperature"
145,KJM,Arteaga-Torres,2020,Black-capped chickadee,Poecile atricapillus,N,Merlin,Falco columbarius,Bird,Field,V,non-breeding,within,months,after,disturbance,both,A,79,951,79,79,136,266,Behaviour,Intake,Foraging,feeding rate,1,-0.2389,-0.5519,0.0741,0.025497,Table 1,,,,,,,,,,,,,"there were signicant interactions in models, but all variables centered so that estimate is for average sex and average temperature"
145,KJM,Arteaga-Torres,2020,Black-capped chickadee,Poecile atricapillus,N,Merlin,Falco columbarius,Bird,Field,AV,non-breeding,within,months,after,disturbance,both,A,79,951,79,79,136,266,Behaviour,Intake,Foraging,feeding rate,1,-0.2351,-0.548,0.0779,0.025491,Table 1,,,,,,,,,,,,,"there were signicant interactions in models, but all variables centered so that estimate is for average sex and average temperature"
169,KJM,Santema,2020,Blue tit,Cyanistes caeruleus,y,,,Bird,Field,V,breeding,among,days,during,NonPred,F,A,126,126,62,64,119,268,Behaviour,CostlyBehaviours,Activity,latency to emerge from nestbox,-1,0.04269,0.0737,0.7801,0.0325,Figure 1,21.18,,,,3.69,,5.74,,,,,0.001,
169,KJM,Santema,2020,Blue tit,Cyanistes caeruleus,y,,,Bird,Field,V,breeding,among,days,during,NonPred,F,A,126,126,62,64,119,269,LifeHistory,Phenology,LayDate,first egg day,1,0.1782,-0.1718,0.5291,0.0319,Figure 1,0.59,,,,0.58,,1,,,,,0.32,
169,KJM,Santema,2020,Blue tit,Cyanistes caeruleus,y,,,Bird,Field,V,breeding,among,days,during,NonPred,F,A,126,126,62,64,119,270,LifeHistory,reproduction,ClutchSize,clutch size,1,-0.1491,-0.4988,0.2007,0.0318,Figure 1,-0.21,,,,0.3,,-0.7,,,,,0.49,
169,KJM,Santema,2020,Blue tit,Cyanistes caeruleus,y,,,Bird,Field,V,breeding,among,days,during,NonPred,M,A,126,126,62,64,119,271,Behaviour,AntiPredator,Avoidance,probility of visiting nestbox within an hour of treatment,-1,-0.284,-0.635,0.067,0.0321,Figure 1,-1.51,,,,0.59,,-2.54,,,,,0.011,
185,KJM,Kobiela,2015,Zebra finch,Taeniopygia guttata,Y,,,Bird,lab,AV,non-breeding,within,1 hour,during,Blank,F,A,39,39,39,39,130,272,Behaviour,Intake,Foraging,latency to forage after lights on,-1,0.6705,0.2144,1.1267,0.054164,means and se from text,,,,,,,,,,,,,"moderate risk treatment = control (i.e., the same as predator presation minus the cues of predation). Low risk = different context (cover location)."
185,KJM,Kobiela,2015,Zebra finch,Taeniopygia guttata,Y,,,Bird,lab,AV,non-breeding,within,1 hour,during,Blank,F,A,39,39,39,39,130,273,Behaviour,AntiPredator,Avoidance,proportion of time spend in protective cover,1,1.0174,0.3504,1.6845,0.115836,"eS calculator, t-test",,,,,,3.21,,,,,,0.003,"moderate risk treatment = control (i.e., the same as predator presation minus the cues of predation). Low risk = different context (cover location)."
185,KJM,Kobiela,2015,Zebra finch,Taeniopygia guttata,Y,,,Bird,lab,AV,non-breeding,within,1 hour,during,Blank,F,A,39,39,39,39,130,274,Behaviour,AntiPredator,Vigilance,proportion of time vigilant,1,0.0545,-0.3894,0.4985,0.051301,"means and SE from figure 3d, ES calculator",,,,,,,,,,,,,"moderate risk treatment = control (i.e., the same as predator presation minus the cues of predation). Low risk = different context (cover location)."
216,KJM,Basso,2015,Great tit,Parus major,N,sparrowhawk,Accipiter nisus,Bird,Field,AV,breeding,among,14 days,during,NonPred,F,A,29,18,15,14,104,275,Behaviour,ParentalCare,Incubation,parental care: incubation effort (min/day),1,0.077,-1.034,1.189,,directly from text,,,,,,,,,,,,,
216,KJM,Basso,2015,Great tit,Parus major,N,short-tailed weasel,Mustela erminea,Mammal,Field,AV,breeding,among,14 days,during,NonPred,F,A,32,32,18,14,104,275,Behaviour,ParentalCare,Incubation,parental care: incubation effort (min/day),1,0.218,-0.898,1.334,,directly from text,,,,,,,,,,,,,
216,KJM,Basso,2015,Great tit,Parus major,N,sparrowhawk,Accipiter nisus,Bird,Field,AV,breeding,among,14 days,during,NonPred,F,A,29,18,15,14,104,276,LifeHistory,reproduction,Nestlings,brood mass,1,0.09,-0.096,0.276,,directly from text,,,,,,,,,,,,,
216,KJM,Basso,2015,Great tit,Parus major,N,short-tailed weasel,Mustela erminea,Mammal,Field,AV,breeding,among,14 days,during,NonPred,F,A,32,32,18,14,104,276,LifeHistory,reproduction,Nestlings,brood mass,1,0.11,-0.085,0.304,,directly from text,,,,,,,,,,,,,
216,KJM,Basso,2015,Great tit,Parus major,N,sparrowhawk,Accipiter nisus,Bird,Field,AV,breeding,among,14 days,during,NonPred,M,A,29,18,15,14,104,277,Behaviour,ParentalCare,Incubation,foraging: incubation feeding of female,1,0.307,-1.217,1.831,,directly from text,,,,,,,,,,,,,
216,KJM,Basso,2015,Great tit,Parus major,N,short-tailed weasel,Mustela erminea,Mammal,Field,AV,breeding,among,14 days,during,NonPred,M,A,32,32,18,14,104,277,Behaviour,ParentalCare,Incubation,foraging: incubation feeding of female,1,-0.265,-1.9,1.369,,directly from text,,,,,,,,,,,,,
222,KJM,Schmidt,2013,Veery ,Catharus fuscescens,N,Barred owl,Strix varia,Bird,Field,A,breeding,within,75 minutes,during,mix,M,A,52,52,26,26,124,278,Behaviour,CostlyBehaviours,Courtship,courtship: singing rate,1,-0.433,-0.9829,0.1169,0.078726,means and se in main text,,,,,,,,,,,,,
232,KJM,Mouton,2020,Dark-eyed junco,Junco hyemalis,N,Red squirrel,Tamiasciurus hudsonicus,Mammal,Field,A,breeding,among,weeks,during,NonPred,both,A,39,39,24,15,121,279,Behaviour,ParentalCare,Provisioning,provisioning rate (feeds/hour/nestling),1,-0.3311,-0.9804,0.3182,0.1097,means and 95% CI from figure 1 a,,,,,,,,,,,,,
232,KJM,Mouton,2020,Dark-eyed junco,Junco hyemalis,N,Red squirrel,Tamiasciurus hudsonicus,Mammal,Field,A,breeding,among,weeks,during,NonPred,both,A,39,39,24,15,121,280,Physiology,Condition,Growth,growth of nestling (maximimum wing length),1,-0.3525,-1.0024,0.2973,0.1099,means and 95% Ci from figure 1 b,,,,,,,,,,,,,
273,KJM,Santema,2021,Blue tit,Cyanistes caeruleus,Y,,,Bird,Field,V,breeding,among,3-4 days,during,NonPred,both,N,595,595,293,302,118,281,LifeHistory,Phenology,DevelopmentTiming,age at fledging,1,0.0952,-0.0656,0.256,0.0067,means and sd from text,,,,,,,,,,,,,
276,KJM,Forsman,2013,yellowhammer,Emberiza citrinella,N,American mink,Neovison vison,Mammal,Field,O,breeding,among,1 month,during,disturbance,both,A,44,44,22,22,105,282,Behaviour,AntiPredator,Avoidance,settlement: density of breeding pairs,-1,0.733,-0.1304,1.5963,0.194,Figure 2,,,,,1.719,,,,,,,0.116,
298,KJM,Blackwell,2020,European starling,Sturnus vulgaris,N,Raccoon,Procyon lotor,Mammal,Field,O,breeding,among,weeks,during,disturbance,both,A,54,54,26,28,106,283,Behaviour,AntiPredator,Avoidance,probability of building a nest,-1,-0.1258,-0.6429,0.3912,0.069589,"raw data (26/40 nests Pred, 28/40 nests control)",,,,,,,,,,,,,
298,KJM,Blackwell,2020,European starling,Sturnus vulgaris,N,Raccoon,Procyon lotor,Mammal,Field,O,breeding,among,weeks,during,disturbance,F,A,54,54,26,28,106,284,LifeHistory,reproduction,ClutchSize,clutch size,1,0.15,-0.375,0.6943,0.0744,"means and sd from table 1 (4.8 (1.2) pred, 4.6 (1.3) control))",,,,,,,,,,,,,
368,KJM,Roth,2008,House finch,Haemorhous mexicanus,N,domestic cat,Felus catus,Mammal,Lab,O,non-breeding,among,minutes,during,NonPred,both,A,34,34,17,17,133,285,Behaviour,Intake,Foraging,latency to feed,-1,-0.2463,-0.9211,0.4286,0.118539,exact p-value,,,,,,,,,,,,0.478,
368,KJM,Roth,2008,House finch,Haemorhous mexicanus,N,domestic cat,Felus catus,Mammal,Lab,O,non-breeding,among,minutes,during,NonPred,both,A,34,34,17,17,133,285,Behaviour,Intake,Foraging,foraging: time at feeder,1,0.2989,-0.3771,0.9749,0.118961,exact p-value,,,,,,,,,,,,0.39,
368,KJM,Roth,2008,House finch,Haemorhous mexicanus,N,domestic cat,Felus catus,Mammal,Lab,O,non-breeding,among,minutes,during,NonPred,both,A,34,34,17,17,133,286,Behaviour,AntiPredator,Vigilance,inspection: time on  cup holding scent,1,-0.2318,-0.9063,0.4427,0.118437,exact p-value,,,,,,,,,,,,0.504,
368,KJM,Roth,2008,House finch,Haemorhous mexicanus,N,domestic cat,Felus catus,Mammal,Lab,O,non-breeding,among,minutes,during,NonPred,both,A,34,34,17,17,133,286,Behaviour,AntiPredator,Vigilance,vigilance rate,1,0.1847,-0.2916,0.6611,0.0591,means and se from Fig 4,,,,,,,,,,,,,
377,KJM,Saavedra,2019,Blue tit,Cyanistes caeruleus,N,Ferret,Mustela furo,Mammal,Field,O,breeding,among,days,during,disturbance,F,A,28,28,14,14,134,287,Behaviour,AntiPredator,Avoidance,egg covering,1,0.6436,-0.1162,1.4033,0.150254,mean and se from text,,,,,,,,,,,,,
439,KJM,Swift,2015,American crow,Corvus brachyrhynchos,N,red-tailed hawk,Buteo jamaicensis,Bird,Field,V,non-breeding,among,30 minutes,during,disturbance,both,A,46,46,34,12,126,288,Behaviour,AntiPredator,Mobbing,probability of mobbing behaviour,1,1.8469,0.7202,2.9736,0.330461,calculated from raw data (provided in text),,,,,,,,,,,,,
439,KJM,Swift,2015,American crow,Corvus brachyrhynchos,N,red-tailed hawk,Buteo jamaicensis,Bird,Field,V,non-breeding,among,30 minutes,during,disturbance,both,A,46,46,34,12,126,289,Behaviour,Intake,Foraging,probability of returning to feed,1,-3.2507,-34.5354,27.884,253.561107,calculated from raw data (provided in text),,,,,,,,,,,,,
457,KJM,Magrath,2012,Superb fairy-wren,Malurus cyaneus,N,conspecific,conspecific,Bird,Field,A,breeding,among,10 minutes,during,NonPred,both,A,60,60,30,30,131,290,Behaviour,AntiPredator,Avoidance,probability of fleeing,1,5.0668,3.084,7.0497,1.023446,"raw data is 60/60 fled with conspecific alarms, 0/60 fled with heterospecific contact calls",,,,,,,,,,,,,
503,KJM,Madden,2005,Red-winged blackbird,Agelaeius phoeniceus,N,alarm call to human,,Mammal,Field,A,breeding,within,minutes,after,NonPred,both,N,11,22,11,11,116,291,Behaviour,Intake,Begging,begging: gapes per sec,1,-1.0757,-1.9698,-0.1815,0.208115,means and se from Figure 5a,,,,,,,,,,,,,
503,KJM,Madden,2005,Eastern phoebe,Sayornis phoebe,N,alarm call to human,,Mammal,Field,A,breeding,within,minutes,after,NonPred,both,N,10,20,10,10,117,291,Behaviour,Intake,Begging,begging: gapes per sec,1,-0.2276,-1.107,0.6517,0.201295,means and se from figure 4a,,,,,,,,,,,,,
691,KJM,Schneider,2015,Brown thornbill,Acanthiza pusilla,N,collared sparrowhawk,Accipiter cirrhocephalus,Bird,Field,AV,breeding,within,45 minutes,during,NonPred,both,A,22,44,22,22,125,292,Behaviour,ParentalCare,Provisioning,provisioning rate,1,-0.6418,-1.2478,-0.0358,0.09559,estimate and se in table 1,,,,,,,,,,,,,
691,KJM,Schneider,2015,Brown thornbill,Acanthiza pusilla,N,grey currawong,Strepera versicolor,Bird,Field,AV,breeding,within,45 minutes,during,NonPred,both,A,22,44,22,22,125,292,Behaviour,ParentalCare,Provisioning,provisioning rate,1,-0.6418,-1.2478,-0.0358,0.09559,estimate and se in table 1,,,,,,,,,,,,,
691,KJM,Schneider,2015,Brown thornbill,Acanthiza pusilla,N,collared sparrowhawk,Accipiter cirrhocephalus,Bird,Field,AV,breeding,within,45 minutes,during,NonPred,both,A,22,44,22,22,125,293,Behaviour,AntiPredator,Mobbing,alarm calling: number of calls per 45 min,1,1.9214,1.207,2.6358,0.13286,estimate and se in main text,,,,,,,,,,,,,
691,KJM,Schneider,2015,Brown thornbill,Acanthiza pusilla,N,grey currawong,Strepera versicolor,Bird,Field,AV,breeding,within,45 minutes,during,NonPred,both,A,22,44,22,22,125,293,Behaviour,AntiPredator,Mobbing,alarm calling: number of calls per 45 min,1,0.9225,0.3009,1.5441,0.100579,estimate and se in main text,,,,,,,,,,,,,
700,KJM,Martinez,2021,Bluish-slate antshrike,Thamnomanes schisogynus,N,conspecific,conspecific,Bird,Field,A,non-breeding,among,30 seconds,during,NonPred,both,A,16,16,8,8,132,294,Behaviour,AntiPredator,Vigilance,latency to respond to treatment,-1,-0.9553,-1.9896,0.0791,0.2785,calculated from raw data,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Blue Jay,Cyanocitta cristata,Bird,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,295,Behaviour,ParentalCare,Incubation,latencency to resume incubation,-1,-0.1808,-0.9826,0.621,0.167347,means and se from Fig 1,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Eastern Chipmunk,Tamias striatus,Mammal,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,295,Behaviour,ParentalCare,Incubation,latencency to resume incubation,-1,-0.7143,-1.5394,0.111,0.177295,means and se from Fig 1,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Coopers Hawk,Accipiter cooperii,Bird,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,295,Behaviour,ParentalCare,Incubation,latencency to resume incubation,-1,0.2775,-0.5265,1.0815,0.168271,means and se from Fig 1,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Blue Jay,Cyanocitta cristata,Bird,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,295,Behaviour,ParentalCare,Incubation,incubation bout length,1,-0.5976,-1.4154,0.2202,0.174107,means and se from Fig 1,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Eastern Chipmunk,Tamias striatus,Mammal,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,295,Behaviour,ParentalCare,Incubation,incubation bout length,1,-0.9701,-1.816,-0.1242,0.18273,means and se from Fig 1,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Coopers Hawk,Accipiter cooperii,Bird,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,295,Behaviour,ParentalCare,Incubation,incubation bout length,1,-0.4145,-1.2232,0.3942,0.170246,means and se from Fig 1,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Blue Jay,Cyanocitta cristata,Bird,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,296,Behaviour,ParentalCare,Provisioning,latency to return to return to nest (nestling phase),-1,0.4453,-0.3647,1.2553,0.170798,means and sefrom Fig 2,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Eastern Chipmunk,Tamias striatus,Mammal,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,296,Behaviour,ParentalCare,Provisioning,latency to return to nest,-1,-0.1805,-0.9823,0.6213,0.167345,means and sefrom Fig 2,,,,,,,,,,,,,
770,KJM,Schaef,2012,Hooded warbler,Setophaga citrina,N,Coopers Hawk,Accipiter cooperii,Bird,Field,A,breeding,within,10.5 minutes,during,NonPred,F,A,12,24,12,12,123,296,Behaviour,ParentalCare,Provisioning,latency to return to nest,-1,1.0938,0.2359,1.9517,0.191591,means and sefrom Fig 2,,,,,,,,,,,,,
